,Word,Rank_by_remaining words,Unique_letters,Score_by_frequency,Score_by_position,Calculated_Score
1785,bough,45.23529411764706,5,84.6923076923077,33.08040133779264,309.67583867133374
1786,pushy,47.32954545454545,5,89.11538461538461,32.85685618729097,309.32595572831656
1787,boozy,48.95890410958904,4,86.69230769230768,43.661471571906354,309.2482396532484
1788,bloom,43.81739130434783,4,108.61538461538461,31.141471571906354,308.7762928448046
1789,crump,46.73684210526316,5,97.15384615384616,29.690167224080266,308.59101822429585
1790,loyal,51.44961240310077,4,138.30769230769232,28.668762541806018,308.2713515824607
1791,smock,55.208333333333336,5,93.3076923076923,36.47919732441471,308.26774818820354
1792,whack,44.47126436781609,5,86.53846153846153,31.659197324414713,308.03466788546933
1793,theft,50.76521739130435,4,127.30769230769232,30.706153846153843,308.0163770927468
1794,pluck,43.08791208791209,5,86.15384615384615,30.749966555183946,307.4212417656747
1795,bliss,50.142857142857146,4,115.73076923076923,33.28675585284281,307.3061312857453
1796,mammy,32.56428571428572,3,90.46153846153845,36.864548494983275,307.2221943516988
1797,apnea,59.78030303030303,4,158.96153846153845,28.834916387959865,306.6991927502575
1798,verso,62.00970873786408,5,142.6153846153846,26.65866220735786,306.55968568615765
1799,hyper,57.865979381443296,5,127.42307692307692,27.812775919732445,306.2239266791767
1800,koala,59.78181818181818,4,140.03846153846155,32.60107023411371,305.4710518310145
1801,media,57.885714285714286,5,138.15384615384616,25.574916387959867,305.193872759351
1802,radar,54.142857142857146,3,159.5769230769231,34.5143143812709,305.17532958450914
1803,knelt,62.15384615384615,5,133.30769230769232,28.433846153846154,304.92484767707543
1804,ester,71.40458015267176,4,183.19230769230768,29.70200668896321,304.80841071032813
1805,blown,48.96551724137931,5,97.07692307692307,30.68755852842809,304.1991514147918
1806,anvil,46.957264957264954,5,119.11538461538461,23.973377926421406,304.0635069817728
1807,rigor,51.96923076923077,4,135.92307692307693,29.04354515050167,303.8481011304704
1808,wryly,49.91860465116279,4,102.42307692307693,37.01070234113712,303.7544850745415
1809,retro,60.36423841059602,4,173.61538461538464,26.378662207357863,303.47382525517577
1810,vegan,53.14150943396226,5,125.03846153846155,25.776789297658866,303.25541290708026
1811,trump,48.90909090909091,5,106.84615384615384,27.73016722408027,302.894784827511
1812,swoop,46.51456310679612,4,105.34615384615384,33.43170568561874,302.86442569913777
1813,basic,57.4,5,118.34615384615384,29.35705685618729,302.63891700109986
1814,tulip,49.20952380952381,5,113.57692307692308,26.176321070234113,302.07831477282383
1815,rhyme,66.48148148148148,5,125.46153846153847,32.008628762541804,302.0278518997329
1816,sixth,54.79220779220779,5,95.96153846153847,34.47424749163879,301.88615862563984
1817,scrum,49.656565656565654,5,108.76923076923077,27.55377926421405,301.77312262003727
1818,visor,54.32,5,121.0,27.063545150501675,301.4257145812503
1819,bulky,48.83783783783784,5,80.84615384615384,36.4076254180602,301.34590473630476
1820,welch,55.943820224719104,5,115.88461538461537,29.058862876254185,300.96935947547746
1821,champ,49.15555555555556,5,97.23076923076923,30.4209364548495,300.8664044985115
1822,morph,51.108695652173914,5,104.8076923076923,29.323478260869567,300.6656741811995
1823,giddy,37.981818181818184,4,84.34615384615384,33.839933110367895,300.5931091141896
1824,exist,67.325,5,128.4230769230769,31.48923076923077,300.33003381548036
1825,flunk,44.7093023255814,5,84.65384615384616,31.709966555183946,300.20269727741066
1826,theta,55.583941605839414,4,156.1153846153846,26.648762541806015,299.3873189663137
1827,ozone,63.55681818181818,4,129.0769230769231,36.81632107023411,299.07963165578127
1828,biddy,40.29,4,83.19230769230768,36.15993311036789,298.6575608290881
1829,gross,55.57692307692308,4,127.0,32.6590635451505,298.5196618023168
1830,urban,53.52427184466019,5,123.11538461538461,25.95371237458194,298.4908688218333
1831,taffy,47.91304347826087,4,99.73076923076923,35.83993311036789,298.40259259656995
1832,quest,66.0,5,120.26923076923077,32.72153846153846,298.13592881477496
1833,nomad,51.019417475728154,5,116.03846153846153,26.207357859531772,298.02981271343623
1834,milky,51.97402597402598,5,90.03846153846155,34.38301003344482,297.82119707447544
1835,civil,42.8,4,103.5,30.676454849498327,296.7301941049605
1836,aloof,51.97391304347826,4,132.15384615384616,29.16581939799331,296.63921640450127
1837,krill,57.705263157894734,4,123.76923076923077,34.56260869565217,296.5266776400479
1838,borax,58.93975903614458,5,113.46153846153847,30.78782608695652,296.339361649762
1839,admit,52.27450980392157,5,118.76923076923077,26.075384615384614,296.22022132752124
1840,edify,59.641975308641975,5,113.53846153846152,31.106086956521736,296.0781596559011
1841,daddy,37.8955223880597,3,99.34615384615384,37.60301003344482,295.7379276849453
1842,avian,50.01587301587302,4,129.1153846153846,28.619866220735787,295.5273845611714
1843,waxen,66.55555555555556,5,116.11538461538461,33.84602006688963,295.24534841320724
1844,dross,57.359223300970875,4,130.15384615384616,32.499063545150506,294.9745741573173
1845,fauna,56.55555555555556,4,124.23076923076923,33.54107023411371,294.707242468093
1846,odder,52.234848484848484,4,141.23076923076923,27.23123745819398,294.5074964229699
1847,rugby,47.81818181818182,5,91.65384615384616,30.71685618729097,294.3773585980762
1848,bless,55.78378378378378,4,137.34615384615384,29.863678929765886,294.1113823757586
1849,taboo,50.669291338582674,4,134.5,27.646354515050167,293.5454263551387
1850,cocoa,39.08125,3,132.34615384615384,28.867224080267555,293.27102479361486
1851,topic,52.313131313131315,5,115.30769230769232,26.589364548494984,293.03906964228355
1852,major,59.734939759036145,5,114.42307692307692,30.585083612040137,292.9306858729874
1853,plunk,49.048780487804876,5,89.92307692307692,31.94996655518395,292.8757118585112
1854,comma,39.56488549618321,4,109.30769230769232,26.499531772575246,292.84580293543416
1855,punch,45.27472527472528,5,87.50000000000001,30.303478260869564,292.8294243351625
1856,condo,45.48739495798319,4,113.57692307692308,29.278662207357854,292.42214186079104
1857,inept,57.642201834862384,5,137.5,24.513846153846153,292.3772634336855
1858,toxin,53.05555555555556,5,106.38461538461539,29.12448160535117,291.99550748433836
1859,ether,66.62790697674419,4,172.4230769230769,28.125083612040136,291.1340713013486
1860,ghoul,51.68539325842696,5,101.53846153846155,29.585685618729094,290.61257077661327
1861,empty,56.8876404494382,5,118.07692307692307,27.95839464882943,290.15452110711436
1862,bushy,50.46153846153846,5,85.80769230769232,34.09685618729097,289.9012429643528
1863,dowdy,39.85858585858586,4,83.07692307692307,34.756856187290964,289.77371932981004
1864,begun,52.774193548387096,5,110.26923076923077,27.736789297658866,289.7736766983293
1865,ninny,42.359154929577464,3,108.5,37.70147157190635,289.7090137198809
1866,fussy,50.13793103448276,4,94.61538461538461,38.33685618729097,289.3822156810218
1867,syrup,51.6875,5,108.73076923076923,27.508628762541807,289.33826997193074
1868,pasta,57.0,4,143.1923076923077,28.79183946488294,289.31718846898565
1869,error,63.39622641509434,3,180.1538461538462,33.915852842809365,289.1373042559448
1870,adapt,57.27522935779817,4,132.57692307692307,31.216923076923077,289.0354979541583
1871,overt,65.44554455445545,5,144.92307692307693,26.104615384615386,289.0312250579631
1872,lasso,55.803149606299215,4,145.76923076923077,27.65096989966555,288.9199366512036
1873,ditch,50.634408602150536,5,102.26923076923076,28.601939799331102,288.84492408796535
1874,epoch,57.354838709677416,5,123.84615384615385,26.734247491638797,288.63595489912876
1875,ruddy,45.095238095238095,4,99.11538461538461,32.824548494983276,288.581933377144
1876,depth,57.18681318681319,5,119.65384615384615,27.581939799331103,288.55298953210666
1877,ivory,64.34666666666666,5,111.61538461538461,33.2276254180602,288.1823086582615
1878,dough,47.25581395348837,5,89.0,30.600401337792643,288.1587990150897
1879,pudgy,45.32051282051282,5,75.5,34.58454849498328,288.07412459258353
1880,skulk,39.9,4,87.5,32.7638127090301,287.4018658686851
1881,impel,54.46666666666667,5,127.15384615384616,24.554916387959864,286.6204462100861
1882,poppy,33.56296296296296,3,87.69230769230768,36.467625418060194,285.84456913091674
1883,clung,53.265060240963855,5,98.03846153846155,31.059531772575255,285.8373479080799
1884,stump,49.91111111111111,5,98.0,29.10247491638796,285.71218695741516
1885,iliac,51.512,4,135.26923076923077,27.189364548494982,285.5943801505754
1886,munch,43.294736842105266,5,85.53846153846153,28.903478260869566,285.526514754181
1887,vigor,49.92929292929293,5,107.23076923076924,26.563545150501675,285.2463166280314
1888,lunch,49.8494623655914,5,101.03846153846153,28.143478260869568,285.2160896906859
1889,folio,49.47222222222222,4,120.3076923076923,29.32020066889632,285.2061639461907
1890,photo,46.31623931623932,4,115.11538461538461,28.684816053511703,285.1754530479589
1891,fritz,54.92307692307692,5,98.8076923076923,31.67391304347826,284.9099531116795
1892,yield,61.45744680851064,5,132.34615384615384,26.42735785953177,284.5512912310418
1893,bonus,51.67391304347826,5,105.61538461538461,27.842140468227424,284.53025916512536
1894,woman,54.45454545454545,5,108.42307692307692,28.569096989966553,284.4160551437886
1895,bobby,30.0859375,3,77.76923076923077,36.629163879598664,284.0485092382261
1896,tweak,58.65625,5,128.69230769230768,25.89304347826087,284.04777993774314
1897,risky,64.4,5,110.53846153846155,33.07224080267558,283.83188027618735
1898,upper,50.31707317073171,4,128.19230769230768,27.834314381270907,283.6528254702869
1899,chunk,46.04705882352941,5,81.46153846153847,31.997658862876257,283.0342029147642
1900,quail,64.20833333333333,5,110.19230769230768,32.984147157190634,283.0317424410258
1901,evoke,65.20879120879121,4,137.80769230769232,33.476321070234114,282.98604946496187
1902,lumpy,48.22352941176471,5,88.23076923076923,30.846086956521738,282.18320113968576
1903,bunch,47.05952380952381,5,84.1923076923077,31.543478260869566,282.16586276711223
1904,forum,50.065934065934066,5,102.53846153846155,27.54608695652174,282.08136236973706
1905,chess,53.76315789473684,4,132.19230769230768,28.671371237458192,281.98750795131326
1906,jolly,55.03703703703704,4,101.69230769230768,38.144548494983276,281.9197668454152
1907,mogul,48.41935483870968,5,98.73076923076923,27.65030100334448,281.9053967794731
1908,ocean,60.84347826086957,5,154.53846153846155,22.15832775919732,281.4035275473089
1909,acrid,58.19230769230769,5,131.5,24.898127090301003,281.31756947038707
1910,floss,51.490196078431374,4,116.96153846153845,30.960602006688966,281.31177724643493
1911,swami,60.77922077922078,5,108.84615384615385,31.338260869565218,280.6098136952234
1912,jetty,61.64705882352941,4,120.88461538461539,35.763010033444814,280.5128286989122
1913,fifty,44.561797752808985,4,87.88461538461539,35.55685618729097,280.50040957866594
1914,proof,52.34,4,115.53846153846155,31.74428093645485,280.296934049882
1915,staff,49.7979797979798,4,109.11538461538461,31.93966555183946,279.939781116751
1916,butch,49.11764705882353,5,90.11538461538463,30.466555183946493,279.48257934863494
1917,blimp,48.694117647058825,5,90.53846153846155,30.036321070234113,279.23724993695726
1918,humor,52.08247422680412,5,108.65384615384615,26.757391304347827,279.10477770319113
1919,relic,70.26,5,153.8076923076923,25.48321070234114,278.92925069155825
1920,chock,43.170212765957444,4,88.73076923076924,33.83612040133779,278.18301542985597
1921,pupal,45.48245614035088,4,111.5,28.367224080267555,278.1683975192138
1922,axion,57.02272727272727,5,116.0,27.341404682274245,278.0998993589632
1923,queer,78.65853658536585,4,148.5,36.81892976588629,278.0428575250836
1924,idiot,51.034188034188034,4,123.76923076923077,28.64,277.8334215374309
1925,picky,50.05194805194805,5,82.69230769230768,33.629163879598664,277.7986946762383
1926,psalm,55.90425531914894,5,117.30769230769232,26.409163879598662,277.0807027841959
1927,dutch,47.72826086956522,5,94.42307692307692,27.98655518394649,276.8356320553472
1928,ember,62.69565217391305,4,152.3846153846154,28.471237458193983,276.8025162291033
1929,finch,49.917647058823526,5,90.07692307692308,30.678862876254183,276.8016657651481
1930,jelly,63.75308641975309,4,120.11538461538461,36.721471571906356,276.74353849860415
1931,elfin,56.113207547169814,5,131.84615384615384,23.544481605351173,276.605943561289
1932,zesty,73.01492537313433,5,119.07692307692307,33.89070234113712,276.35449430886985
1933,arrow,58.52542372881356,4,143.30769230769232,28.19759197324415,276.18300402531383
1934,naval,53.91525423728814,4,130.96153846153848,28.359531772575252,275.54412668737484
1935,aping,55.333333333333336,5,111.65384615384615,27.279531772575247,275.22873286301876
1936,howdy,49.828947368421055,5,82.92307692307693,33.07685618729097,275.2250283065929
1937,right,55.92631578947368,5,115.34615384615387,26.666153846153847,274.99024748941144
1938,augur,48.75,4,120.11538461538463,27.868160535117056,274.6580366111892
1939,magic,50.63157894736842,5,105.9230769230769,26.21705685618729,274.23511055830323
1940,joker,74.51515151515152,5,120.11538461538461,33.92969899665552,273.46645360030044
1941,twang,55.94186046511628,5,107.26923076923077,28.522608695652174,273.46232936087796
1942,eight,59.416666666666664,5,128.1923076923077,25.346153846153847,273.42344622687705
1943,parka,55.347457627118644,4,132.07692307692307,28.624147157190635,273.2258675867644
1944,youth,56.285714285714285,5,106.3076923076923,28.92040133779264,273.11202903339125
1945,event,63.13913043478261,4,150.8846153846154,28.544615384615383,272.85414188959584
1946,fishy,55.851351351351354,5,91.69230769230771,33.23224080267559,272.7902526310194
1947,gloom,46.392857142857146,4,109.76923076923077,28.821471571906354,272.7756778888116
1948,wharf,52.9080459770115,5,103.53846153846155,27.87658862876254,272.76561119047375
1949,dingo,44.130434782608695,5,104.0,23.117123745819395,272.3948768472906
1950,witch,47.87096774193548,5,94.65384615384616,27.481939799331105,271.6961265331186
1951,buddy,39.49473684210526,4,75.34615384615384,35.544548494983275,271.2407002484362
1952,climb,50.84705882352941,5,94.76923076923076,29.07979933110368,270.99602978973206
1953,abbot,42.47692307692308,4,116.30769230769232,24.72769230769231,270.83137101941884
1954,mushy,50.666666666666664,5,87.15384615384616,31.45685618729097,270.55125045698895
1955,whisk,46.79012345679013,5,82.07692307692308,30.842274247491638,270.5099691889547
1956,radii,52.61654135338346,4,138.96153846153845,25.575183946488295,270.17867888895887
1957,chick,43.934065934065934,4,85.53846153846153,34.682274247491634,270.1018736793145
1958,winch,47.010989010989015,5,88.73076923076924,28.558862876254178,269.51675817474796
1959,below,60.29545454545455,5,122.38461538461539,26.554515050167225,269.4949507918331
1960,manga,48.984,4,121.53846153846155,27.141070234113712,269.36827705058903
1961,wacky,57.661764705882355,5,87.92307692307693,35.192240802675585,268.30691975625894
1962,timid,43.96638655462185,4,106.92307692307692,27.52581939799331,267.76321963197324
1963,turbo,51.472727272727276,5,120.38461538461539,22.864816053511706,267.3816050058446
1964,rumor,54.17796610169491,4,128.26923076923077,28.197391304347825,267.03532469407645
1965,check,50.23913043478261,4,107.15384615384615,31.259197324414714,266.68799336335866
1966,scrub,52.87096774193548,5,107.42307692307692,26.20595317725753,266.22589336209796
1967,clump,46.08695652173913,5,90.23076923076923,27.15170568561873,265.79313051244833
1968,larva,56.35658914728682,4,143.42307692307693,26.10414715719063,265.7319871472254
1969,gloss,54.45,4,120.07692307692307,30.120602006688962,265.6961770569554
1970,tunic,55.22105263157895,5,112.26923076923077,26.127826086956524,265.6007805596747
1971,basis,56.166666666666664,4,125.73076923076923,29.574448160535116,264.81315965338314
1972,kneed,61.0,4,140.15384615384616,28.80428093645485,264.7233284550857
1973,afoul,58.130434782608695,5,121.11538461538461,25.394916387959867,264.55290392249714
1974,udder,53.00826446280992,4,130.19230769230768,26.91123745819398,264.384140325595
1975,tight,46.82142857142857,4,108.80769230769232,28.42615384615385,264.23663656181884
1976,unify,55.373333333333335,5,91.07692307692307,32.123010033444814,264.1763406406767
1977,often,63.04255319148936,5,135.42307692307693,24.589096989966556,264.10186489645343
1978,throb,52.29807692307692,5,117.38461538461539,23.525953177257527,264.0235671887846
1979,visit,50.42857142857143,4,111.26923076923077,29.886153846153846,263.77184638852106
1980,datum,53.712765957446805,5,110.92307692307693,25.5076254180602,263.38099015549346
1981,throw,51.52427184466019,5,114.07692307692308,23.786822742474918,263.325171913025
1982,cacti,54.27433628318584,4,128.19230769230768,27.804414715719062,262.68858031498087
1983,chili,52.58653846153846,4,112.57692307692308,30.647491638795987,262.4398113783313
1984,stiff,45.05825242718446,4,97.26923076923077,30.362742474916384,262.18154903828895
1985,piggy,42.72826086956522,4,80.19230769230768,34.89224080267559,261.94272863703617
1986,buggy,37.60215053763441,4,69.03846153846153,35.51685618729097,260.8392418831709
1987,flown,53.278481012658226,5,95.11538461538461,29.207558528428095,260.71390459196465
1988,gulch,49.151162790697676,5,90.88461538461539,28.185016722408026,260.5822791347889
1989,blurb,43.07272727272727,4,101.8076923076923,27.5551839464883,260.52027501701457
1990,audio,59.10989010989011,5,125.53846153846153,24.520200668896322,260.3818297466737
1991,axial,59.46153846153846,4,130.1923076923077,29.711839464882942,260.21882687872903
1992,polka,57.56666666666667,5,116.5,25.701070234113708,260.0614952757018
1993,foggy,45.225,4,78.11538461538461,37.613779264214045,259.87527553895046
1994,femme,56.552083333333336,3,127.99999999999999,38.248628762541806,259.7158686134354
1995,funky,50.86764705882353,5,73.34615384615384,35.966086956521735,259.29783464395626
1996,hello,57.50833333333333,4,146.69230769230768,25.377123745819397,258.9279590691788
1997,hunky,51.108108108108105,5,79.46153846153845,33.28608695652174,258.7616502390306
1998,light,54.505494505494504,5,108.42307692307693,25.986153846153847,258.4600674627792
1999,ascot,66.32291666666667,5,138.76923076923077,24.689230769230768,258.2897235468015
2000,vouch,51.5974025974026,5,86.15384615384616,30.920401337792644,258.14395354907526
2001,zonal,67.42105263157895,5,117.96153846153848,29.499531772575246,258.06554599520774
2002,comic,46.056603773584904,4,103.65384615384616,28.6647491638796,258.0486841346701
2003,mulch,49.206896551724135,5,91.07692307692308,27.865016722408026,257.8764525310231
2004,query,83.96491228070175,5,117.42307692307693,36.7876254180602,257.2334116684985
2005,which,39.717171717171716,4,81.57692307692308,31.21270903010033,256.43686632097337
2006,ideal,66.6574074074074,5,153.65384615384616,22.239531772575248,256.32482018323367
2007,tempo,56.45631067961165,5,130.73076923076923,22.135585284280936,256.28685763843185
2008,amiss,51.09756097560975,4,127.07692307692307,25.737525083612038,256.03143733625274
2009,until,52.372727272727275,5,121.57692307692307,22.03799331103679,255.79261927618737
2010,essay,69.16666666666667,4,152.88461538461536,28.91839464882943,255.68256251142975
2011,kitty,57.02272727272727,4,106.30769230769232,34.224548494983274,255.2198356541611
2012,spoof,54.81609195402299,4,106.69230769230768,32.78120401337793,255.21719483783414
2013,lucky,53.42857142857143,5,88.38461538461539,30.853779264214047,255.20047986638582
2014,vapid,52.35294117647059,5,98.57692307692307,27.093511705685618,255.07592880908123
2015,hitch,43.11666666666667,4,102.11538461538463,26.921939799331103,255.0423722180991
2016,every,76.67708333333333,4,151.65384615384616,32.17070234113712,254.51206704327285
2017,imply,51.67816091954023,5,96.07692307692307,27.35839464882943,254.3153946863667
2018,dwell,51.68421052631579,4,125.34615384615384,26.202608695652174,254.1895242117309
2019,lingo,50.90909090909091,5,116.53846153846155,22.197123745819397,254.0625461703848
2020,crumb,51.23255813953488,5,93.84615384615385,27.733645484949832,254.00800344643113
2021,ingot,54.29126213592233,5,116.92307692307693,23.563076923076924,253.7302824830062
2022,juicy,62.836363636363636,5,79.5,40.09070234113712,253.61197336027502
2023,ashen,72.87234042553192,5,147.8846153846154,24.973712374581943,253.40395461945965
2024,jerky,72.95081967213115,5,107.46153846153848,34.403010033444815,253.38991408989347
2025,bingo,50.48936170212766,5,99.6923076923077,25.597123745819395,252.7102988112015
2026,rigid,46.614754098360656,4,113.26923076923077,25.99658862876254,252.67653158832135
2027,tying,53.97802197802198,5,104.26923076923077,26.137993311036787,252.45353168950794
2028,guess,55.04504504504504,4,128.8076923076923,26.96675585284281,252.41331622762007
2029,quash,63.26865671641791,5,97.42307692307692,32.76501672240803,252.2630406743512
2030,lucid,50.510416666666664,5,104.88461538461539,24.278127090301005,252.06701806970833
2031,bongo,46.74074074074074,4,102.88461538461539,28.558662207357855,251.45061293751323
2032,dumpy,47.85526315789474,5,75.69230769230768,31.76608695652174,251.2208970787971
2033,exult,66.44871794871794,5,122.5,27.244615384615386,251.13090874011195
2034,relax,73.0989010989011,5,148.73076923076925,24.68321070234114,251.10862541403807
2035,hymen,54.82608695652174,5,113.0,24.362943143812707,251.0677606295369
2036,octal,58.1875,5,140.6923076923077,20.750301003344482,250.86210384279642
2037,skunk,43.875,4,81.96153846153847,33.5638127090301,250.79810609842
2038,issue,60.901785714285715,4,142.65384615384613,26.767090301003343,250.792539956
2039,micro,54.568627450980394,5,119.88461538461539,22.804816053511704,250.50534796280962
2040,wispy,57.388888888888886,5,89.5,31.992240802675585,249.4651497246388
2041,woozy,53.56716417910448,4,83.38461538461539,40.06147157190635,249.4446327303011
2042,ditto,49.74603174603175,4,126.0,24.560200668896318,248.83072483688443
2043,musky,52.486111111111114,5,80.26923076923077,32.536856187290965,248.79995512279854
2044,imbue,61.382716049382715,5,114.15384615384615,26.728628762541806,248.53704528224017
2045,fight,50.357142857142854,5,89.61538461538461,27.906153846153845,248.30843929665534
2046,logic,55.641304347826086,5,112.76923076923077,24.49551839464883,248.22753519490564
2047,judge,60.93939393939394,5,93.5,32.31324414715719,247.89287622091877
2048,thrum,49.705882352941174,5,107.69230769230771,22.873779264214047,247.79059922088956
2049,ultra,65.59223300970874,5,145.8846153846154,22.18260869565217,246.68327249307438
2050,swung,54.888888888888886,5,85.26923076923077,31.741070234113714,246.54686016088098
2051,oddly,46.23148148148148,4,103.23076923076923,27.599933110367893,246.51274278046378
2052,dress,72.14432989690722,4,148.57692307692307,29.922140468227425,246.49141902059853
2053,among,58.577777777777776,5,112.88461538461539,25.54876254180602,246.17374903036585
2054,hutch,40.36666666666667,4,94.26923076923077,26.30655518394649,245.73728040088744
2055,flung,51.4875,5,88.53846153846155,28.57953177257525,245.728358789356
2056,vixen,59.22077922077922,5,102.65384615384615,28.322943143812708,245.47625735131496
2057,mecca,53.75,4,133.92307692307693,24.60414715719063,245.21399757091314
2058,skimp,53.270270270270274,5,85.88461538461539,30.410167224080265,245.1428820025695
2059,motif,56.707317073170735,5,103.84615384615384,26.730434782608697,244.75261624770738
2060,antic,56.42342342342342,5,131.96153846153848,20.923210702341137,244.6731256552617
2061,dummy,39.242105263157896,4,73.73076923076923,32.48608695652174,244.14838750771523
2062,fetus,62.58064516129032,5,128.0,23.862140468227427,244.0334365410475
2063,tibia,52.60344827586207,4,128.1153846153846,25.024147157190633,243.7846447558135
2064,queue,59.765957446808514,3,131.88461538461536,36.59632107023411,242.26960974239964
2065,guppy,39.224489795918366,4,74.5,31.810702341137123,241.67527345748402
2066,width,48.395604395604394,5,91.42307692307692,25.57732441471572,241.58781842441803
2067,yacht,62.62352941176471,5,115.34615384615384,26.206153846153846,241.345312348889
2068,hippy,43.474747474747474,4,85.34615384615384,30.586086956521736,240.1766574455123
2069,scuba,60.44578313253012,5,110.5,26.26722408026756,240.09352765813625
2070,motto,43.166666666666664,3,126.23076923076923,27.36173913043478,240.03892201805246
2071,might,51.811764705882354,5,92.92307692307693,26.746153846153845,239.84271963626404
2072,assay,56.824817518248175,3,143.1153846153846,31.678394648829432,239.34959224687003
2073,human,53.619565217391305,5,104.84615384615384,24.432173913043478,238.86984671521466
2074,squad,67.06349206349206,5,97.57692307692307,32.82889632107023,238.82910004064522
2075,husky,54.04054054054054,5,83.07692307692307,31.01685618729097,238.41221329258218
2076,dusky,57.11940298507463,5,83.23076923076923,32.69685618729097,238.21891946307323
2077,wrung,57.3421052631579,5,94.11538461538463,28.997993311036794,237.9714941592886
2078,guava,52.81188118811881,4,111.11538461538461,28.184147157190637,237.19604611489427
2079,puppy,31.91176470588235,3,76.65384615384615,32.89070234113712,237.0159275476923
2080,razor,71.48387096774194,4,137.34615384615384,30.812775919732445,236.80957422176485
2081,bosom,50.2020202020202,4,106.69230769230768,27.833779264214044,236.6159871293622
2082,annex,60.63,4,130.73076923076925,27.400133779264216,236.32133042976713
2083,blitz,60.89705882352941,5,93.84615384615385,30.615451505016722,235.9015712347619
2084,chuck,40.62105263157895,4,77.6923076923077,30.797658862876254,235.61587241756348
2085,lipid,46.00847457627118,4,108.5,24.970434782608695,235.54722897162583
2086,villa,48.85606060606061,4,124.65384615384616,23.059531772575248,235.34106436749792
2087,dwarf,55.44186046511628,5,103.69230769230768,25.1504347826087,235.19292103432022
2088,medic,61.0,5,118.84615384615384,24.140133779264215,235.16082401616148
2089,hunch,41.17272727272727,4,88.34615384615385,27.38347826086957,235.03179347364556
2090,cliff,43.28712871287129,4,89.5,28.411973244147156,234.97715657865345
2091,night,52.427083333333336,5,102.88461538461539,23.946153846153845,234.96356003042635
2092,hobby,45.39772727272727,4,81.92307692307693,32.46916387959866,234.37065861526807
2093,muddy,43.111111111111114,4,76.69230769230768,32.904548494983274,234.14156514312833
2094,duchy,54.273972602739725,5,82.73076923076923,30.693779264214047,233.9353328449444
2095,knead,63.0531914893617,5,130.3846153846154,22.60428093645485,233.71144317434891
2096,whelp,58.785714285714285,5,111.65384615384616,24.5809364548495,233.43733512430913
2097,unfit,50.52577319587629,5,102.76923076923077,22.947692307692307,233.37759496009144
2098,rebus,60.20754716981132,5,136.5,20.54521739130435,232.8962319294756
2099,dying,48.41489361702128,5,91.34615384615385,24.61799331103679,232.23835026490224
2100,unfed,56.449438202247194,5,111.46153846153845,23.478127090301005,231.792224070026
2101,knack,43.931372549019606,4,94.26923076923076,26.946889632107023,231.29371197383895
2102,forgo,54.91919191919192,4,113.3846153846154,28.001739130434782,231.246404796074
2103,agora,63.549180327868854,4,150.84615384615384,24.348762541806018,231.18580988110824
2104,gypsy,44.48888888888889,4,84.5,30.381471571906353,230.82027103331453
2105,gusto,55.9375,5,112.69230769230768,22.91250836120401,230.7989669044357
2106,gummy,39.94505494505494,4,70.57692307692307,32.64608695652174,230.72296393756355
2107,gawky,62.98275862068966,5,81.53846153846155,35.318394648829425,228.61872254733024
2108,vigil,42.810344827586206,4,97.11538461538461,25.168762541806018,228.38162732720912
2109,queen,79.24,4,136.03846153846155,33.25371237458194,228.35860029685148
2110,unwed,56.79545454545455,5,110.11538461538461,23.51658862876254,227.9705499694089
2111,amass,49.945205479452056,3,138.9230769230769,27.314448160535118,227.92621312641643
2112,sniff,49.34090909090909,4,91.34615384615384,30.74735785953177,227.69364676477127
2113,exert,76.3883495145631,4,158.8846153846154,27.306153846153848,227.1826936463482
2114,aging,49.00869565217391,4,109.5,25.394916387959867,226.95917999672434
2115,annul,54.81896551724138,4,127.5,24.394916387959867,226.9544352117795
2116,ninth,52.25217391304348,4,113.03846153846153,26.19886287625418,226.70667509583745
2117,disco,60.229885057471265,5,114.0,23.887892976588628,226.06881921928056
2118,ionic,53.88495575221239,4,121.07692307692307,25.1047491638796,225.63669142519058
2119,epoxy,73.34426229508196,5,108.30769230769229,30.55685618729097,225.61700631116935
2120,union,53.58181818181818,4,117.0,25.82909698996656,225.5992387247164
2121,opera,70.93577981651376,5,162.76923076923077,19.656454849498324,225.51849319052144
2122,plaza,60.712765957446805,4,118.61538461538461,28.801070234113716,225.0762237087687
2123,livid,43.88793103448276,4,100.26923076923077,24.624280936454852,225.03295548872626
2124,dogma,54.95505617977528,5,105.88461538461539,23.250301003344482,223.98750455846906
2125,album,49.320388349514566,5,106.23076923076923,20.669163879598663,222.5956903184246
2126,lilac,58.239669421487605,4,137.1153846153846,23.4647491638796,220.9750253370648
2127,venom,61.96470588235294,5,116.57692307692307,23.479933110367895,220.8691477738616
2128,onion,45.48051948051948,3,128.03846153846155,26.14909698996656,220.84775113327873
2129,quill,57.292682926829265,4,100.19230769230771,31.567224080267557,220.81654176199214
2130,llama,55.801418439716315,3,142.76923076923077,28.561070234113714,219.2224933318981
2131,eying,65.1264367816092,5,123.65384615384615,23.05799331103679,218.89801579813275
2132,wight,52.0,5,88.26923076923077,25.786153846153844,218.85807350933092
2133,mucky,52.720588235294116,5,72.88461538461539,31.613779264214045,218.5254584264898
2134,sushi,53.4040404040404,4,110.1923076923077,26.46903010033445,218.46163601601498
2135,usher,78.17857142857143,5,140.65384615384613,24.218929765886287,217.86568614995363
